LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,default.payment.next.month,TOTAL_BILL_AMT,TOTAL_PAY_AMT,PAY_BILL_RATIO,AVG_PAY_DELAY
260000.0,2,2,1,38,0,11.597575728219331,0.7139247050946147,0.056671594638274744,0.0
410000.0,2,2,2,33,0,-3.4241913991828374,0.5159564478129046,-0.21283651447110433,-2.0
520000.0,2,2,1,47,0,-0.5121848190689557,13.790616905353545,28.270167564348384,-2.0
80000.0,2,2,1,39,1,0.853735671411086,0.22632974041906362,0.12209385831518184,0.0
450000.0,2,3,1,36,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
30000.0,2,6,2,45,0,-2.021617783770763,-1.4547304728702928,1.423947875594846,0.0
600000.0,2,3,2,44,0,19.151414659173042,25.589273468583983,1.2698499783455945,-0.16666666666666666
200000.0,2,1,2,34,0,-3.1056219947802544,1.1781060547393394,-0.5595050097594978,-0.6666666666666666
60000.0,2,2,2,34,0,0.3540229653379997,0.6733125266084833,0.4972681733211273,0.16666666666666666
280000.0,2,2,1,34,0,-3.1820129455526636,0.9431123952704451,-0.4322212648612734,-2.0
230000.0,2,1,1,36,0,-3.9216381554231114,-1.288700894049236,0.4410884666388834,-1.0
210000.0,2,2,2,31,1,-3.965048068604223,-1.450404063337793,0.48916713313877613,-1.0
60000.0,2,1,2,33,0,-1.17512897874239,2.1534972693410475,-12.296635798400812,-0.3333333333333333
270000.0,2,1,2,37,0,-3.5943979050405495,6.637645766897896,-2.5584532557638466,-2.0
80000.0,2,3,1,41,0,-3.543537436193119,0.7514877659323446,-0.295449854694133,-1.0
80000.0,2,2,1,44,0,-4.028600734805538,-1.777235150029933,0.5868172485086737,0.0
360000.0,2,2,1,40,0,-3.1374245513915557,0.15020217251012888,-0.07027250267727148,-0.8333333333333334
300000.0,2,1,2,38,1,-2.891490443207294,2.1487794940395126,-1.1360245047793887,-0.16666666666666666
270000.0,2,1,1,44,0,-3.5166248409856466,0.5548824650836663,-0.22048676308318738,-2.0
200000.0,2,1,2,46,0,-3.7425076326217352,-0.6479068468786366,0.23624614173243405,-2.0
20000.0,2,2,2,46,1,-3.8713981445903918,-1.2374252751141437,0.43094869217123627,-0.8333333333333334
20000.0,2,2,1,32,1,-2.957112354476801,-1.32706973757929,0.6780753974311599,1.0
30000.0,2,2,1,33,1,-1.3594393336624309,-1.6411648416042173,4.565902192400359,0.6666666666666666
50000.0,2,1,1,35,0,-1.000833354218068,4.5150911133761875,-5417.973552522866,-0.16666666666666666
230000.0,2,4,2,30,0,8.125325310696232,7.6334052094691955,0.8365077352937451,0.0
50000.0,2,2,1,39,1,-1.978949025134252,-0.3934554277513565,0.4019161546204088,1.8333333333333333
70000.0,2,3,1,31,0,-2.8127928763327206,-1.3250578965598176,0.730948313985219,0.6666666666666666
100000.0,2,1,2,31,0,-3.7303736018447884,-1.2668411621056974,0.4639808857109338,-0.16666666666666666
100000.0,2,3,1,30,0,0.06055285106398105,-1.271064981440202,-1.1984928239691481,0.8333333333333334
210000.0,2,1,2,31,0,-2.7151517789442736,1.9368816807865288,-1.129277131367777,-0.6666666666666666
450000.0,2,1,2,31,0,-3.6661202143127274,-0.5309466118796927,0.1991457883366899,-1.1666666666666667
300000.0,2,3,2,31,0,9.252355894068486,11.826780803927974,1.1535671338497304,0.0
140000.0,2,1,2,31,0,-3.983852617152451,-1.6279963210968118,0.5456021224836636,-2.0
480000.0,2,1,2,32,0,-0.4023736885851987,13.983180261667199,23.397865847914005,-2.0
100000.0,2,2,2,30,1,-1.0437598183842578,-1.3691431189856083,31.287678275148995,1.1666666666666667
110000.0,2,1,2,32,0,-2.6604055692723136,-0.32075018391033927,0.19317580586706334,-0.16666666666666666
100000.0,2,2,2,31,1,4.599830830637657,-0.4402171145809186,-0.07861257382498299,0.0
200000.0,2,1,2,31,0,-4.000781978171287,-1.573690663695439,0.5244268577800728,-2.0
100000.0,2,1,2,30,0,-2.948383853161399,-1.210968164738641,0.6215244305036476,1.3333333333333333
50000.0,2,2,1,30,1,-4.032463102325905,-1.8113131481716942,0.597307563868597,-1.6666666666666667
20000.0,2,2,1,31,0,-3.126714230221885,-1.3910665264252702,0.654091888161268,0.0
490000.0,2,2,1,31,0,29.91969005445142,2.832950124410421,0.09162285001633026,0.0
90000.0,2,1,2,32,0,-3.8663197504514217,-1.495000584855919,0.5215749515107199,-1.1666666666666667
310000.0,2,1,1,32,0,3.154649001360537,5.520092208628994,1.3286542874792335,0.0
240000.0,2,1,2,33,0,-3.75138196229636,-0.9003642583225251,0.3272407359867485,-2.0
390000.0,2,1,2,32,0,-2.6383396727922337,-0.3074518898622961,0.18766065118737174,0.0
140000.0,2,2,2,33,0,1.726048540784293,-0.6906816825384476,-0.25336367720720643,0.3333333333333333
120000.0,2,1,2,33,1,-3.895029894472384,-1.4156080800907025,0.48897874346430387,-0.5
30000.0,2,3,1,33,0,-1.3877815109579814,-1.3148006454141021,3.3905707421841704,0.0
230000.0,2,2,1,32,0,-3.8965621673134128,-1.5510994094441939,0.5354966749713687,-0.3333333333333333
320000.0,2,1,2,32,0,-3.14037775049103,-0.5875754651767222,0.27451951649278955,-0.5
110000.0,2,1,2,32,0,-2.7962660860774298,-1.6965996598501283,0.9445146646146693,-1.0
60000.0,2,2,2,31,1,-0.8312743052756593,-1.2229879497474043,-7.2483799918292675,1.0
180000.0,2,1,2,32,0,-3.8288799014674417,-0.835942899574841,0.2955031421239224,-2.0
430000.0,2,1,2,33,0,20.35979660285509,11.981161805995796,0.5609211561684213,0.0
230000.0,2,1,2,33,0,-1.3833323569911755,7.962595002091785,-20.77203986793916,-0.8333333333333334
140000.0,2,2,1,33,0,-3.9232147655430536,2.0962396462755146,-0.7171007997717508,-0.6666666666666666
180000.0,2,1,2,31,0,-3.947238976505807,-0.6642076637902217,0.22536606942464307,-1.0
60000.0,2,2,2,31,0,-2.091685604208748,-1.441861940262002,1.3207666517752255,0.8333333333333334
310000.0,2,2,2,31,0,2.627354625821277,-0.8210778791210769,-0.22635721174771406,0.6666666666666666
320000.0,2,2,1,33,0,18.727944066089172,1.226539136944993,0.06217267916190618,0.0
100000.0,2,1,2,33,0,-3.486645195943963,0.3211602224698126,-0.12915401963805132,-2.0
120000.0,2,2,2,33,1,2.4104978014441105,-0.9160033214251103,-0.2685834663307058,1.8333333333333333
260000.0,2,1,2,33,1,-3.2128053567909336,1.5479529880000062,-0.6995432215714115,-2.0
170000.0,2,1,2,32,0,-2.8116247540515005,2.3356725313077558,-1.2892694947363021,-1.0
200000.0,2,1,2,31,0,-4.040400037235004,-1.8113131481716942,0.5957482982466135,-0.5
110000.0,2,1,1,31,0,4.110188734316299,0.44573498935296096,0.08722476067463614,3.3333333333333335
50000.0,2,1,2,32,0,-3.095479721909955,-0.4377029458951848,0.20887959034804413,0.0
350000.0,2,2,2,32,0,-2.9234387672487974,1.7945650631460874,-0.9329982808410141,-0.8333333333333334
110000.0,2,1,2,31,0,-3.8240670026720935,-1.6609177274301046,0.5881297171273085,-1.3333333333333333
240000.0,2,1,1,30,0,17.65991522141796,1.4617569772456451,0.07833674268615282,0.0
120000.0,2,2,1,30,0,-3.9067956576907754,-1.5014014609474637,0.5165142781795027,0.8333333333333334
150000.0,2,1,2,32,0,-2.3450767904057326,0.6170707874196996,-0.45876249729471924,0.0
180000.0,2,2,1,34,1,-3.3258816738353616,0.26347070936571576,-0.11327777862889066,-2.0
200000.0,2,2,2,34,0,-3.518916669435069,5.565650298699509,-2.2095412548711852,-1.1666666666666667
250000.0,2,1,2,33,0,5.627837669086584,10.378696012574077,1.5659248959856342,-0.8333333333333334
350000.0,2,1,1,36,0,-3.9195229416589448,-1.3362821164881202,0.45770563999363945,-0.5
200000.0,2,2,1,36,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
30000.0,2,2,1,35,0,-1.6691130071939004,-0.8758211959691822,1.3089286660891055,0.0
150000.0,2,2,1,45,0,8.491173773238438,0.09727052252482196,0.010248524033885932,0.0
380000.0,2,3,1,46,0,-3.9522731495282795,-1.4375085316218077,0.48691583021425233,-0.8333333333333334
180000.0,2,2,1,47,0,11.548917162334385,0.3494689434637821,0.027848533777297874,0.0
20000.0,2,2,1,35,1,-2.4920858318537817,-1.5342386580102656,1.0282509392265409,1.1666666666666667
100000.0,2,1,1,49,1,4.916503972821873,-0.6185071316000634,-0.10453929118297656,0.8333333333333334
300000.0,2,2,2,36,0,1.2807787186466124,2.8074611973148964,1.230922217206942,-0.5
450000.0,2,1,2,36,0,-3.7323861981135638,0.8346037405267263,-0.3054486738012861,-1.0
220000.0,2,2,1,35,1,-1.0818520343949187,-1.1883498154411365,14.518268534507039,1.3333333333333333
500000.0,2,2,1,37,0,1.6348382697311632,-0.29495918479445193,-0.11194584054092516,0.0
200000.0,2,3,2,45,0,-3.87123645994332,-1.0592232842923255,0.3689084124799792,-2.0
80000.0,2,2,1,35,1,1.4682998321800615,-1.2370629365257677,-0.5011801728451944,1.1666666666666667
430000.0,2,1,1,46,0,-3.1802397868514114,1.4758178757538982,-0.6769062213497156,-2.0
200000.0,2,2,1,40,0,-4.015218324816505,-1.0204688155221404,0.3384394447072891,-2.0
90000.0,2,1,1,36,0,-3.8536091301814914,-1.1024292893289371,0.38632806352803545,-1.0
200000.0,2,1,1,38,0,-3.088019191944226,1.947158389162157,-0.9325385497769738,-1.0
60000.0,2,2,1,47,0,0.41710737746272597,2.047634084607727,1.4449392594892376,0.0
250000.0,2,1,2,36,0,-1.9260044687515552,6.599486920446584,-7.1268413308459,-1.5
200000.0,2,1,1,40,0,-3.1608256537161834,-1.473508728213712,0.6819193050950569,0.0
360000.0,2,2,2,45,0,-3.9816581197297487,-1.660374347748581,0.5568627525610058,-0.5
200000.0,2,1,2,33,0,11.587943797289691,0.5077230320291023,0.04033407204585868,0.0
500000.0,2,2,2,41,0,-3.702865786060525,-0.7309641814927834,0.27044042854905376,-2.0
200000.0,2,1,1,38,0,11.722274755831261,0.559606056024432,0.04398632058845737,0.0
230000.0,2,1,2,44,0,10.110985920067817,10.947152480089656,0.9852548242652115,0.0
50000.0,2,3,1,37,0,-2.01275316369424,0.0608353580009478,-0.06006928458168173,-0.3333333333333333
260000.0,2,1,1,38,0,-2.672041857328177,0.6364993619447094,-0.3806719067199653,-0.5
140000.0,2,1,1,39,0,-1.1623263731044566,0.6301032724179327,-3.8817060984444147,0.0
320000.0,2,2,2,35,0,7.118776468548478,0.47617034460320923,0.058650505583921035,0.0
50000.0,2,2,1,39,0,-0.3169555243202398,-0.832242979691159,-1.2184316092490428,0.0
150000.0,2,2,1,35,1,-3.802012306982471,-0.8695903617578422,0.31034494730478795,-2.0
160000.0,2,1,1,36,0,-3.895565570722754,-1.4018426398765782,0.4841343100811453,-0.8333333333333334
500000.0,2,2,1,43,0,28.950552102578172,3.0570351601918113,0.10206940926236412,0.0
350000.0,2,1,1,44,0,-3.79018404111215,-0.8178198886540172,0.29310607350762397,-2.0
230000.0,2,3,2,48,1,-3.5805277105461233,-0.12538155334100162,0.04858756324475463,-1.0
200000.0,2,2,1,39,0,-3.587902821969342,0.37973934865196535,-0.14673632465186282,-1.0
500000.0,2,2,2,39,0,6.982253615653603,13.209041994027446,1.654801091276259,-0.16666666666666666
130000.0,2,1,2,34,0,3.134432969024561,-0.5984582520499623,-0.14474977742622755,0.0
290000.0,2,2,2,34,0,-1.2714491276354734,0.3708477716475508,-1.366177798683365,0.0
210000.0,2,2,2,34,0,3.0546259410383128,-0.5788315318686162,-0.14275830626200464,0.0
240000.0,2,1,2,36,0,-3.775440440939386,-0.7311215349696991,0.26342540959813965,-1.0
80000.0,2,2,1,36,0,-3.820141784057967,-1.0694025108147647,0.3792016830004826,-2.0
150000.0,2,1,2,36,1,9.512534484460728,0.5344414311639469,0.05083849493706205,0.3333333333333333
200000.0,2,5,1,39,0,-4.046043668360814,-1.8113131481716942,0.5946445111689509,-2.0
110000.0,2,2,2,36,1,-2.5195880460370215,-1.8113131481716942,1.191976439203685,-0.6666666666666666
320000.0,2,3,1,33,0,-1.7442684452784598,-1.3274308100676644,1.7835376717751628,0.3333333333333333
340000.0,2,1,2,37,0,-2.31387254130383,2.448678947230132,-1.8637111822126742,-0.3333333333333333
380000.0,2,2,1,43,0,-3.9458951323649534,-1.3846575783989654,0.47002948719609294,-1.0
150000.0,2,1,1,43,0,-3.3659355881695876,0.783731003386085,-0.3312562722776492,-1.0
500000.0,2,1,2,37,0,-4.027315841297301,-1.7056395541194842,0.5634164532328955,-2.0
500000.0,2,2,1,49,0,-2.57199294577913,5.250104677459157,-3.339776232174526,-2.0
370000.0,2,2,1,44,0,-4.028358234216487,-1.7061389920368693,0.5633874396891788,-2.0
360000.0,2,2,1,40,0,-3.2025203206686736,1.0558830794102811,-0.47939765617677504,-2.0
300000.0,2,2,1,39,0,-3.9869567675302853,-1.6550480425223797,0.5540917299217653,-2.0
150000.0,2,2,2,37,0,-3.6734265718846237,-0.0379107798544976,0.014180595140779392,-2.0
210000.0,2,1,1,38,0,-4.0601916235924325,-1.8113131481716942,0.5918953356408937,-2.0
280000.0,2,1,1,39,0,-4.026023677052028,-1.7657949921893958,0.583536409705044,-2.0
230000.0,2,2,1,44,0,-3.11675965311817,0.9114453902327466,-0.4305852055003547,-1.5
360000.0,2,2,2,37,0,22.774128125745527,1.7535127578786778,0.07375718464223133,0.0
230000.0,2,2,1,40,0,-3.6588200866052003,-0.7179314437136348,0.2700188129804204,-0.5
450000.0,2,2,1,44,0,-3.1687223468687997,1.5754322763911315,-0.7264333669387139,-2.0
240000.0,2,1,2,34,1,-3.775975433867354,-1.5407371547124873,0.5550255005556758,0.3333333333333333
300000.0,2,1,2,41,0,-3.9744740853568423,-1.8113131481716942,0.6089524050953008,-1.6666666666666667
240000.0,2,2,1,38,0,13.079081544204548,0.4920689856924258,0.034950361225443635,0.0
230000.0,2,2,1,37,1,-3.660856160569165,-0.9556019227596063,0.35913325076361896,-0.16666666666666666
230000.0,2,1,2,41,0,-1.4782001466162737,3.1056937789892425,-6.494547943920584,-0.6666666666666666
240000.0,2,2,1,40,1,-3.1516920922914933,1.8367739216654368,-0.8536416191915837,-1.0
160000.0,2,1,2,39,0,-4.03511469883386,-1.740793667660434,0.5735511967074177,-2.0
360000.0,2,5,1,39,0,-3.4029417901391525,0.24322132664350737,-0.10121815170122062,-0.8333333333333334
160000.0,2,1,1,41,0,5.319593705408707,3.080097644858521,0.48738855509372053,-0.16666666666666666
10000.0,2,2,1,42,0,-3.368263640663277,-1.4043452962545508,0.5929852032273052,0.0
430000.0,2,1,2,38,0,-3.999241030312139,-1.6071069140055243,0.5358378662345348,-1.0
80000.0,2,1,1,39,0,-2.002500820068371,0.16425204674035832,-0.163842306611935,1.1666666666666667
310000.0,2,1,1,39,0,-3.6415079523178786,-0.6993603265866939,0.2647579864270395,-0.6666666666666666
150000.0,2,3,1,41,0,-2.825173761752019,-1.5988504120296203,0.8759990120035767,-0.3333333333333333
200000.0,2,2,1,43,0,-3.9782228266250406,-1.684386389726365,0.5655676179324476,-1.0
210000.0,2,1,1,44,0,-3.9860138803513614,-1.4760408290563996,0.49431814057164236,-0.8333333333333334
400000.0,2,2,2,43,0,-2.9930886610422207,1.6104451465205574,-0.8080148053616579,-2.0
80000.0,2,2,1,40,0,-3.3255336645126645,1.3782281696708596,-0.5926502766665729,-1.0
160000.0,2,2,1,42,0,-0.7531786711533465,-1.268272205439528,-5.1384222399494766,-0.16666666666666666
170000.0,2,2,1,40,0,-3.282734238430596,0.33876132311447427,-0.14840156046696712,-1.0
240000.0,2,2,1,41,0,-3.751051953560194,-0.6542754078214014,0.23782735435973498,-2.0
300000.0,2,2,1,33,1,20.31243808630737,0.9546754522072005,0.04479428624454525,0.6666666666666666
90000.0,2,2,1,44,0,-3.9323836838889057,-1.4158314022873206,0.4828261083521156,0.0
180000.0,2,2,1,35,0,-3.369380985526134,0.17245031182682066,-0.07278285462754616,-1.0
210000.0,2,2,1,48,0,-3.8275833580513297,-1.0493800930083852,0.37112260192802266,-1.0
300000.0,2,1,1,42,0,-4.053978669380872,-1.73689221219613,0.5687309572952083,-0.5
240000.0,2,1,2,37,1,11.590096308510216,0.6114726809184563,0.048567752456757166,2.1666666666666665
170000.0,2,1,1,44,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
50000.0,2,1,2,37,0,-2.4532444502656774,-0.9854321559105537,0.678091119309212,-0.16666666666666666
50000.0,2,2,1,39,0,0.2977757932250094,-1.127043282639825,-0.8684422136115597,0.0
230000.0,2,1,2,39,0,-4.013283502865527,-1.5971294508688496,0.5300296003844428,-1.5
310000.0,2,1,1,34,0,12.51375488050883,3.133154177552715,0.23184926804257255,0.0
150000.0,2,3,2,35,0,-4.021145692423192,-1.7002967332163723,0.5627986553182753,-0.8333333333333334
200000.0,2,1,2,35,0,-3.9975034395117888,-1.5629276988330179,0.5214098099875996,-1.1666666666666667
80000.0,2,2,2,39,1,5.28293183395135,0.10005338443497228,0.01592463312976109,1.0
500000.0,2,1,1,37,0,-1.8745799678801194,6.702197359752569,-7.663332806487576,-2.0
20000.0,2,2,1,42,1,-2.383466592308966,-1.3512471185418211,0.9767110576097312,1.3333333333333333
20000.0,2,3,1,46,1,-2.726153887107736,-1.3675977296919735,0.7922803058906046,1.3333333333333333
150000.0,2,1,2,34,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
100000.0,2,5,2,34,0,0.2750650964468486,-0.6024062997482789,-0.47245140771790417,-0.16666666666666666
210000.0,2,3,1,44,1,-3.107243263043732,1.5135020811028663,-0.7182379498590696,-2.0
300000.0,2,2,1,40,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
80000.0,2,2,2,32,1,-3.8181507187688,-1.7351855108276957,0.6157177823284651,1.3333333333333333
410000.0,2,1,2,31,0,8.07966191546212,4.589924403439108,0.5055171047308206,0.0
90000.0,2,3,1,36,0,-0.6541747195558001,-0.6078339524255361,-1.7576330788911545,-0.16666666666666666
270000.0,2,2,1,43,0,5.292130726911364,-0.584356675346505,-0.09287103220014467,0.0
360000.0,2,2,1,41,0,16.013677739245157,1.16586888366935,0.06852538889813696,0.0
230000.0,2,3,1,38,0,0.8571004673781366,-1.0655222170174956,-0.5737558283649592,0.0
150000.0,2,2,2,42,0,-1.3956332514939283,-1.5091780051502435,3.8145883831844825,-0.8333333333333334
150000.0,2,2,2,44,1,10.289970783791958,-0.1847538437468239,-0.016364421776189107,0.6666666666666666
350000.0,2,2,1,43,0,-3.8675889858452486,-1.2060133054723434,0.42056700295103827,-1.8333333333333333
210000.0,2,3,2,43,0,-3.9331148321711398,-1.5710742364460066,0.5356333885104224,-1.5
130000.0,2,3,1,44,0,0.137375765793465,-0.70369737454295,-0.6187026273168666,0.0
500000.0,2,1,1,49,0,-2.8357218246343976,1.7990013703257954,-0.9799967218258053,-2.0
280000.0,2,2,1,48,1,-0.632271290061641,1.5902528480184357,4.324527307875971,0.16666666666666666
450000.0,2,1,1,39,0,-1.039500443787003,9.35860059784172,-236.92393554628916,-2.0
200000.0,2,2,2,46,0,7.87743085503649,0.46689258324424976,0.05259320977750726,0.0
290000.0,2,2,1,34,0,-1.1721349120729034,11.76633950868075,-68.35533458603336,-0.16666666666666666
170000.0,2,2,1,35,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
380000.0,2,2,1,39,0,19.73695127822485,1.3769720177076592,0.06640185431469714,0.0
180000.0,2,1,2,35,1,-4.0544689896480826,-1.8113131481716942,0.5930042682739375,-1.5
280000.0,2,1,2,35,0,-3.142088125438833,2.1033709703912757,-0.9819255078314645,-1.0
200000.0,2,2,1,31,0,-3.506265110972096,0.4913829426694673,-0.19606183740030456,-2.0
220000.0,2,2,1,40,0,-3.361264809080463,0.9856069470011468,-0.417406359172806,-1.5
240000.0,2,1,1,38,1,6.140118228973138,-0.17875301404340682,-0.025035021593629036,2.0
470000.0,2,2,2,43,0,-3.9649854930606265,-1.6466942299278207,0.5553801979071437,-2.0
280000.0,2,1,2,35,0,-2.9980523356578535,2.4123662311678506,-1.207358880503791,-0.8333333333333334
200000.0,2,1,2,43,1,-4.062735016456587,-1.8113131481716942,0.5914038068717032,-2.0
20000.0,2,3,1,46,0,-3.182848834439505,-1.5879654453061804,0.7274738498847658,1.1666666666666667
20000.0,2,2,2,34,0,-2.257609296125188,-1.5309372700977768,1.2173393396619585,0.0
290000.0,2,1,2,34,0,-3.1085395162461937,1.4583239721432049,-0.6916275274458411,-0.8333333333333334
20000.0,2,1,1,37,1,-3.745245774292482,-0.9519164106661714,0.3467508882375036,0.0
150000.0,2,1,1,38,0,-3.5512882116606024,-0.037107001167210996,0.014544417599553952,-2.0
160000.0,2,2,1,36,1,-3.6916577893952778,-0.35526467386550675,0.13198731104124586,-2.0
360000.0,2,1,1,36,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-2.0
160000.0,2,2,1,41,0,5.121457529526886,-0.38380513695558893,-0.06269832553837099,0.5
400000.0,2,1,1,37,0,10.731850282034083,0.16668040195779577,0.014207511854549213,0.0
180000.0,2,2,2,36,0,-3.160643583212838,-1.1712248980551854,0.5420722358629808,0.5
120000.0,2,2,1,32,0,6.2617054646250905,-0.10373082856468323,-0.01428463727563738,0.0
200000.0,2,2,2,33,0,-3.8874467514990347,-1.0585010437123752,0.36658720828803104,-2.0
210000.0,2,1,1,39,0,-3.7665826681976395,-1.0293479709463706,0.3720647796933411,-1.0
70000.0,2,3,1,48,1,1.9117209772632795,-0.9789538250878557,-0.33621141336419275,2.0
110000.0,2,2,1,38,1,2.7413153992760533,4.879444494030537,1.304205599713596,0.0
30000.0,2,3,2,47,1,-2.8723314057232994,-1.537053474409265,0.8209302422161138,1.3333333333333333
40000.0,2,3,1,46,0,-3.9768704156208377,-1.6267545062588575,0.5464646689767286,-0.3333333333333333
310000.0,2,1,1,41,0,-3.334995075546791,0.7576071283000582,-0.32445769853396694,-0.3333333333333333
200000.0,2,2,1,41,0,-3.90837615078394,-1.4930199625739746,0.5133517417172939,-1.0
230000.0,2,2,1,39,0,-3.719974277862644,-1.8113131481716942,0.6659302490150841,-1.3333333333333333
450000.0,2,1,1,33,0,-3.826801339947427,-1.1212271139070027,0.3966416380458682,-2.0
80000.0,2,2,2,34,0,0.5683734757516687,-1.176131375495933,-0.7499051684307864,0.3333333333333333
210000.0,2,2,2,43,0,10.610495544157503,1.2519361498045958,0.10782796867223986,0.0
130000.0,2,2,3,48,0,-4.0236287090911,-1.8065823452632088,0.5974881571376089,-0.16666666666666666
500000.0,2,1,1,49,0,-1.7602902253684343,9.066260007905615,-11.924735719852421,-1.1666666666666667
180000.0,2,2,1,38,1,-3.587787382295047,-1.3034941791958863,0.5037099215005247,0.3333333333333333
340000.0,2,1,1,36,0,-3.7181894608793655,0.005100372157772037,-0.001876385819008366,-0.6666666666666666
450000.0,2,1,2,37,0,-2.8275356310392605,0.8110802264647636,-0.4438108963180808,-0.8333333333333334
80000.0,2,3,1,49,0,1.340299523799846,-1.084649494167133,-0.4634661004442855,0.0
150000.0,2,3,2,47,0,-3.864528422707624,-1.1650956615779127,0.4067321002444916,-1.0
210000.0,2,1,1,43,0,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
380000.0,2,2,2,38,0,11.40446605345371,0.5174647804153375,0.04171600600827655,0.0
400000.0,2,2,1,46,0,-0.5679291673470266,3.7049139509440607,8.574783741349508,0.0
80000.0,2,3,1,52,0,-4.0300769644436,-1.7453753882174023,0.57601684996734,-2.0
240000.0,2,1,1,44,0,-3.7593311796304363,-0.7616825688380604,0.2760388366792834,-2.0
120000.0,2,2,1,50,0,3.419232204084881,-0.8378595363683328,-0.18959391533983302,0.0
60000.0,2,3,1,63,0,-0.15179159708596976,-1.2961151047387651,-1.5280620897953217,0.0
360000.0,2,1,2,54,0,1.6105986038904827,9.609915365338212,3.6811156456672025,-0.5
50000.0,2,2,1,50,1,-1.3809089063296272,-1.371741270061258,3.601231809671035,2.0
360000.0,2,3,1,50,1,-3.250049280132055,1.3536857422293433,-0.6016249306992493,-1.0
30000.0,2,3,1,51,0,-2.1410365995905165,-1.3508897542768192,1.1839144815877183,1.0
500000.0,2,1,1,53,0,-3.8461495472912786,-1.0949009319335614,0.3846955030790966,-1.3333333333333333
20000.0,2,2,1,54,1,-3.318262023051961,-1.5735473880698665,0.678761663877111,2.3333333333333335
90000.0,2,2,1,56,0,-3.5397920072359614,0.12631594763198217,-0.04973476067020581,-1.0
80000.0,2,3,1,55,0,0.7606893892188524,-0.13359414775879477,-0.07587604524501915,0.0
100000.0,2,3,2,54,0,1.5872384825711372,-1.0836675958715964,-0.41885106578759335,1.1666666666666667
120000.0,2,1,1,51,0,2.0273014841060943,1.9831336804945892,0.6550829809671802,-0.16666666666666666
100000.0,2,3,3,51,1,-4.052833951378268,-1.8113131481716942,0.5933218697839552,-1.5
150000.0,2,2,1,51,0,8.069067150947475,0.047523401134390734,0.005240164213518455,0.0
10000.0,2,2,1,51,0,-3.2322463869911844,-1.6351024782378074,0.7324919362695176,0.5
50000.0,2,3,1,52,0,-4.026597700718079,-1.7122378576838968,0.5657302446498449,-1.0
490000.0,2,1,1,53,0,-3.725252659721795,-0.4632145450202383,0.16997122940796436,-2.0
50000.0,2,3,2,52,0,-0.6212694857729646,-0.27485279693377807,-0.7257212889083811,0.0
340000.0,2,2,1,57,0,-2.907057982281054,1.9993473197922689,-1.0483935666186859,-1.0
240000.0,2,3,1,51,0,13.777829768354652,2.772870716628622,0.18763720790494332,0.0
50000.0,2,3,1,53,1,-0.042148413378389454,-1.1701875195543021,-1.2216793665098065,2.0
500000.0,2,2,1,50,0,23.071631791570745,1.983637716213843,0.0824056189206276,0.3333333333333333
410000.0,2,2,1,50,0,17.761193911563204,1.2298429159041888,0.06555248678210143,0.0
280000.0,2,2,1,64,0,-1.994114966031756,-0.6833285245329614,0.6873737423556031,0.3333333333333333
240000.0,2,2,2,59,0,14.671918114237837,1.5670230124415747,0.09998922920723688,0.0
20000.0,2,1,2,54,0,-2.542929524265378,-1.5730993027578517,1.0195535687262436,0.0
100000.0,2,2,1,55,1,0.36601753933826,-1.1048038827233526,-0.808777230824249,2.0
290000.0,2,2,1,52,0,18.00443029153358,1.3479722140181956,0.07092936717070195,0.0
100000.0,2,3,2,50,0,3.8550288682337626,-0.5383080690950214,-0.11087638893707658,0.3333333333333333
270000.0,2,2,1,65,0,-3.688813986126501,-0.4526625177399641,0.16835025408063597,-1.0
80000.0,2,3,2,57,0,1.3210626490288846,-1.0623470185712742,-0.4576985541582656,0.0
280000.0,2,1,1,47,1,7.854655477819438,-0.18649935225628425,-0.021062293470757585,2.5
30000.0,2,3,1,52,0,-4.063602957640823,-1.7142871150657997,0.5595656939781499,-1.0
90000.0,2,3,1,53,1,2.5211757140435376,-0.8601893120661969,-0.2442903683095098,0.0
600000.0,2,1,1,53,0,-1.018255414050631,5.70682128054105,-312.6097970012236,-2.0
70000.0,2,3,1,54,0,-1.408491041784186,-1.3860253164698955,3.393037238750906,0.0
270000.0,2,3,1,58,0,-3.9464824520270327,-1.3419856742857736,0.45545347584288326,-2.0
260000.0,2,3,1,59,0,17.124932947675426,1.8203943068189712,0.1004359195189432,0.0
50000.0,2,3,1,59,0,-3.702794861828484,-1.8113131481716942,0.6701630130176849,-1.3333333333333333
50000.0,2,3,1,53,1,-1.5672486112988808,-1.2474626896860448,2.1991463087580168,0.0
70000.0,2,3,2,52,0,1.8248249256223115,-1.1996873103901244,-0.42469439415819094,0.0
210000.0,2,3,1,55,0,0.719642466720582,4.285050192071802,2.491826222600528,-0.8333333333333334
